trial,cue,state,correct_action,action,reward,p_action1,rho_tha,rho_bg,rho_cb,rho_sum,x_mix,w_actor,v_bg_state,z_bias_tha,z_bias_bg,z_bias_cb,x_tha,x_bg,x_cb,x_bb,cue_strength,bg_confidence,trial_uncertainty,logit_tha,logit_bg,logit_cb,rpe,value_before,e_mix,e_tha,e_cb,delta_z_tha_mismatch,delta_z_cb_mismatch,rolling_accuracy,rolling_abs_rpe,rolling_mismatch
611,-1.0,0,0,0,1.0,0.000228856632162989,0.09412533577211522,0.8136295024672238,0.09224516176066108,1.0,-1.078543981045893,1.9429402220443932,0.9999999847888182,-0.415035002300446,1.1194454434315673,-0.010760532860403996,-0.6567001925610372,-1.1587626848443728,-0.8014333409027498,-1.0204826234271511,0.6567001925610372,0.999999983098687,0.14473314834171258,0.11124926244243044,2.2681271147418336,0.091071843535045,1.6901313015793562e-08,0.999999983098687,0.003371121248531435,0.13233765700685898,0.04798258817445501,-0.0015475984290999308,-0.000535337603111083,1.0,1.0443601661602741e-06,0.0634087870632319
612,-1.0,0,0,0,1.0,0.0010839972051431403,0.1088939399662717,0.8082649072008109,0.0828411528329174,1.0,-0.8783100081576051,1.9429402220478689,0.9999999863099365,-0.4145261854776279,1.120761775225651,-0.010844320704690475,-0.8499561858778125,-0.8847079187763351,-0.8531576878418862,-1.0315216700632241,0.8499561858778125,0.9999999847888182,0.0032015019640736497,0.2649299464018041,2.2694454259387085,-0.008519481485552441,1.5211181758623127e-08,0.9999999847888182,0.02347381334388173,0.03296602504748296,0.03181371015385377,-0.00011390654044321476,-0.00010007876171966453,1.0,1.0374878075292138e-06,0.0638723145616536
613,-1.0,0,0,0,1.0,0.00033981704840263055,0.13923682585740457,0.7516455199806769,0.10911765416191854,1.0,-1.0276645689714112,1.9429402220490162,0.9999999876789428,-0.41411440573053954,1.1220761325259674,-0.012254375680331121,-1.2489992270446018,-1.0274849162498318,-0.7464735892470177,-1.0987378167181943,1.2489992270446018,0.9999999863099365,0.5025256377975841,0.5846731961580536,2.2707617594820775,0.34092362575361834,1.3690063527249663e-08,0.9999999863099365,0.0050514065452755995,0.022578491433281,0.12409008595586483,-0.00021032501865606481,-0.001428464152927071,1.0,9.266948225006289e-07,0.0639466277388765
614,-1.0,0,0,0,1.0,0.00038809120742840553,0.16976460406938607,0.7072533570055078,0.1229820389251062,1.0000000000000002,-1.0105666041100636,1.942940222050176,0.9999999889110486,-0.4176388073134205,1.1233885182940224,-0.01259741653296605,-1.5740179536288474,-0.9102367664521613,-0.8097610150346711,-0.9852707338592682,1.5740179536288474,0.9999999876789428,0.7642569385941763,0.8450999571725386,2.2720761183567513,0.5227254813355923,1.2321057174524697e-08,0.9999999876789428,0.0006398810517450748,0.3466232887864092,0.030803661401889133,-0.004151800892815969,-0.0003619653642017287,1.0,8.269811359751245e-07,0.06364307275856732
615,1.0,1,1,1,1.0,0.9967546648124284,0.08384594237515941,0.8292861406130676,0.08686791701177302,1.0,0.7369354397657971,1.9429402224377053,0.9999993923592259,-0.4192239471552077,1.1246989337290514,-0.014294277905217976,0.4993029820481649,0.7813929376626995,0.5418867948940744,1.0064851449143528,0.4993029820481649,0.9999993248435842,0.04258381284590951,-0.018196421674888552,2.273387741864144,0.017211252459170604,6.75156415774758e-07,0.9999993248435842,0.07265704354567332,0.2572337463296243,0.21585162684156511,-0.002214920433407412,-0.0017183349995507015,1.0,7.505201673896345e-07,0.059634049167604355
616,-1.0,0,0,0,1.0,8.452538757168306e-05,0.11261564694315039,0.8010778074365266,0.08630654562032301,1.0,-1.2067244770098609,1.9429402224379768,0.9999999900199437,-0.4176143844646557,1.1260073852985761,-0.013371150370818666,-0.914931817972618,-1.2698024509366443,-1.001989762475023,-0.9205744377216594,0.914931817972618,0.9999999889110486,0.0870579445024049,0.3127215072228867,2.274698920976757,0.04664628324646544,1.1088951423765536e-08,0.9999999889110486,0.08188184498463925,3.1839157632271403e-05,0.0066284551046956516,0.0009822000699240838,0.0009030406785593233,1.0,6.697742592076672e-07,0.06126839662721123
617,-1.0,0,0,0,1.0,4.971517147825942e-05,0.12530498968458217,0.7857720588191139,0.08892295149630389,1.0,-1.2750200159878329,1.9429402224381287,0.9999999910179493,-0.41643326732930586,1.1273138741937296,-0.013047056584847491,-1.072132115538958,-1.3481953092728987,-0.9143006061315464,-1.0594882594136545,1.072132115538958,0.9999999900199437,0.15783150940741164,0.44009130796651075,2.2760073738215114,0.09711090621436948,9.980056336900134e-09,0.9999999900199437,0.046453938091950864,0.0001598670977173748,0.02107945466556565,0.0005555288519308018,0.0003044938011166226,1.0,6.635149362943515e-07,0.06211502987227896
618,1.0,1,1,1,1.0,0.9998858018062575,0.12950740986015893,0.7819138363176235,0.08857875382221764,1.0,1.1680056812784536,1.9429402224575807,0.9999994531233033,-0.4154320741878972,1.128618401745245,-0.011801338134468374,1.1196749881232206,1.1996934469234266,0.9589496863196542,0.8187286931200906,1.1196749881232206,0.9999993923592259,0.16072530180356648,0.4793067231692707,2.277313175406839,0.09946065467764903,6.076407741417711e-07,0.9999993923592259,0.12199441445697728,0.090568672476111,0.019661926933872063,0.0003771089037703954,0.0012279898502772627,1.0,6.698547201411387e-07,0.06452949932016014
619,1.0,1,1,1,1.0,0.9996133962053174,0.11792600196496396,0.7822380549853332,0.0998359430497028,0.9999999999999999,1.011060891933594,1.9429402225088839,0.9999995078109729,-0.4147766588216765,1.1299209726712476,-0.011860683696699851,1.002435075535944,1.0557233325989384,0.6713089785509417,0.8506481287477546,1.002435075535944,0.9999994531233033,0.33112609698500217,0.38651598624085803,2.278617772837044,0.21998692975503312,5.468766967053895e-07,0.9999994531233033,0.02573225459291616,0.0230392772152806,0.03216253079331502,3.2315728531626734e-05,-7.716331440478631e-05,1.0,6.755605256025809e-07,0.06482080731496567
620,1.0,1,1,1,1.0,0.999963121285458,0.11872501580295682,0.7972745353700225,0.08400044882702075,1.0,1.3134525469933738,1.9429402225146057,0.9999995570298756,-0.41258771797540283,1.1312215898855837,-0.010264122969649101,0.9878850157475629,1.4024674981453038,0.9287362272615614,0.9498490074660372,0.9878850157475629,0.9999995078109729,0.05914878848600158,0.37553135377637387,2.2799204066538663,0.029543468243501254,4.921890270903617e-07,0.9999995078109729,0.13220753395680743,0.0014467379259922959,0.0004457494879625062,0.0015691295523697817,0.001581141413626139,1.0,6.806957505189892e-07,0.06678144222111887
621,1.0,1,1,1,1.0,0.999930463896761,0.14718454946988027,0.744836525905206,0.10797892462491374,1.0,1.2318437309272903,1.9429402225237122,0.999999601326888,-0.41252781475528705,1.1325202563069425,-0.010662128749337143,1.3404140880052033,1.2692591838032645,0.8257619406156794,1.0712843227237778,1.3404140880052033,0.9999995570298756,0.5146521473895239,0.6597435524287599,2.2812210804699404,0.3499923802030176,4.429701243591211e-07,0.9999995570298756,0.02577932356266214,0.07243083056043519,0.06028124011603508,-0.0005598180839732766,-0.0004140229986404753,1.0,6.853174529442008e-07,0.06726666953838825
622,-1.0,0,0,0,1.0,4.290100897878864e-05,0.08143489474651401,0.8269193560520447,0.09164574920144147,1.0000000000000002,-1.2939888981756626,1.942940222523832,0.9999999919161544,-0.4114785733265937,1.1338169758982728,-0.009183719589035055,-0.4714309348084651,-1.4513681413888555,-0.6048677787085748,-0.8608727344794668,0.4714309348084651,0.9999999910179493,0.13343684390010968,-0.03538306690851495,2.282520245977584,0.08274366198073962,8.9820506588012e-09,0.9999999910179493,0.18758961125490994,0.1516649153309886,0.06553853737925637,0.00043109635108705603,0.001464612886507843,1.0,6.126261754668683e-07,0.06687161755239894
623,1.0,1,1,1,1.0,0.9999612115121315,0.12704136125775845,0.7624668366651676,0.1104918020770741,1.0,1.3069558384750144,1.9429402225286825,0.9999996411941993,-0.4100345724350986,1.1351117493598346,-0.010237723963625342,1.1290609859309848,1.43718905917492,0.6128001984544952,1.0240677553890787,1.1290609859309848,0.999999601326888,0.5162607874764896,0.49177021541819416,2.283816517424194,0.35219883164450766,3.986731119676179e-07,0.999999601326888,0.08002566755203527,0.011023578459625849,0.16914100338694088,0.0008280250691089132,-0.0010693840300188672,1.0,6.167857076500027e-07,0.06473110956982346
624,1.0,1,1,1,1.0,0.9999839755897532,0.11525552252078838,0.7941848271238093,0.09055965035540227,1.0,1.4207052287736615,1.942940222530643,0.9999996770747793,-0.40484216566826964,1.1364045807685546,-0.00526115628327242,0.9562266171710445,1.5612822317693544,0.7790243310043694,0.7772314100021995,0.9562266171710445,0.9999996411941993,0.1772022861666751,0.35494672130173704,2.2851113367331637,0.11380387635304723,3.588058007375494e-07,0.9999996411941993,0.41405855544432824,0.03203928418941773,3.2145657200218406e-06,0.0045842312550589265,0.004968664090543299,1.0,6.205292866146017e-07,0.07294984889043085
625,-1.0,0,0,0,1.0,4.1180014297014685e-05,0.10007325785680798,0.8014722126940338,0.09845452944915813,0.9999999999999999,-1.2992572045226376,1.9429402225307466,0.999999992724539,-0.40241643961183954,1.1376954738756129,-0.003520248256851755,-0.7633736639638702,-1.3978106458275321,-1.04167400263669,-0.8897117039868281,0.7633736639638702,0.9999999919161544,0.2783003386728198,0.20585676550282656,2.286404571472132,0.1895490807877014,8.08384559292108e-09,0.9999999919161544,0.16772751700912675,0.01596130035684251,0.023092540210949815,0.0018211945998274108,0.0017356197215781233,1.0,5.551071368858906e-07,0.07610976476270098
626,-1.0,0,0,0,1.0,4.763838218827556e-05,0.11397159139922845,0.783067582535341,0.10296082606543044,0.9999999999999999,-1.280510848743262,1.9429402225308532,0.9999999934520851,-0.40099074830119863,1.1389844306451902,-0.0049018217684014005,-0.9535526495449496,-1.4203651726764015,-0.5787736558048002,-1.012112424384433,0.9535526495449496,0.999999992724539,0.37477899374014934,0.3604256800241202,2.2876954655088326,0.2588250473612528,7.275461011424511e-09,0.999999992724539,0.07203771419830199,0.003429247229251004,0.18778248835411257,0.0008233016036286119,-0.001388937289869727,1.0,5.521633627614265e-07,0.07754957736924453
627,1.0,1,1,1,1.0,0.9998557054184352,0.10501643167889138,0.8073153711257803,0.0876681971953284,1.0000000000000002,1.1379029106425456,1.9429402225435786,0.9999997093673014,-0.40002307769930023,1.1402714531293083,-0.004369836342246975,0.8129715641134759,1.2040173742356903,0.9183011305752874,0.9284100492714479,0.8129715641134759,0.9999996770747793,0.10532956646181146,0.2493865029895822,2.2889840592811863,0.06882887475486663,3.229252206748967e-07,0.9999996770747793,0.043887258965449955,0.01332604385556731,0.000102190237205583,0.00036673458131859175,0.0005254208247389325,1.0,4.995964231979677e-07,0.07842429211999993
628,1.0,1,1,1,1.0,0.9999435779731658,0.17740508433190172,0.6877188442077709,0.13487607146032754,1.0,1.2587359085825918,1.9429402225485324,0.9999997384305713,-0.40395472464467175,1.141556545166286,-0.004553912040409637,1.6691872857501378,1.2588449130619597,0.7183055355304047,1.0032402275220889,1.6691872857501378,0.9999997093673014,0.9508817502197331,0.93532675090081,2.290271118901705,0.6612473888115662,2.9063269857410035e-07,0.9999997093673014,0.06527804304057022,0.44348548436259233,0.08118777870039594,-0.004538489295864265,-0.0001909168279179086,1.0,4.522861775901887e-07,0.07962170846003432
629,1.0,1,1,1,1.0,0.999841051272519,0.14671608616658302,0.7550246359856148,0.09825927784780215,1.0,1.1254553554390512,1.9429402225597625,0.9999997645875142,-0.4045333954081902,1.1428397096439227,-0.0042663966519594,1.3215749030870423,1.1095968619919954,0.9544756822976191,0.9714617179743676,1.3215749030870423,0.9999997384305713,0.36709922078942314,0.6533051978249622,2.291556244361443,0.25241554251218656,2.615694286722814e-07,0.9999997384305713,0.02371404037960438,0.12257924238974198,0.0002885254080117729,-0.0011863824241216511,0.0002811061796591113,1.0,4.0970695654118926e-07,0.07967227822683182
630,1.0,1,1,1,1.0,0.9995449518394788,0.10542027099506102,0.7974899277610544,0.09708980124388467,1.0,0.9900783431529785,1.9429402225852173,0.9999997881287628,-0.4042995490117529,1.144120949446332,-0.0067010438947716,0.8423232144522768,1.0608647017463375,0.5690761187290976,1.0215310107972073,0.8423232144522768,0.9999997645875142,0.2732470957231792,0.2693251761536313,2.2928394389195637,0.18700657035426602,2.3541248583835994e-07,0.9999997645875142,0.000989270301938319,0.032115434270806105,0.20471542935636483,-0.00037351396762641347,-0.0024447139086531183,1.0,4.1163485124728895e-07,0.07930668188122404
631,1.0,1,1,1,1.0,0.9992836336590252,0.09899430160480836,0.8173015625273619,0.0837041358678299,1.0000000000000002,0.9316553032904463,1.9429402226191543,0.9999998093158865,-0.40470001795054117,1.145400267453198,-0.007945632661371823,0.7343430092503918,0.978995903387627,0.7027687197872955,1.045950684365972,0.7343430092503918,0.9999997881287628,0.03157428946309626,0.1831748583885605,2.294120705794409,0.01540095872939578,2.1187123722121726e-07,0.9999997881287628,0.013063434135199644,0.09709934319093703,0.11777386081208001,-0.0010084309086688488,-0.0012565251201225643,1.0,4.1336995648233455e-07,0.0775176094554186
632,1.0,1,1,1,1.0,0.9999328055692864,0.10696975895318857,0.8003632986206456,0.09266694242616601,1.0000000000000002,1.2362517489748537,1.942940222622956,0.9999998283842979,-0.4037541346809498,1.1466776665381275,-0.007364680367384067,0.8594756077072595,1.3058697188061923,1.069892370288556,1.0103367250123103,0.8594756077072595,0.9999998093158865,0.2104167625812966,0.2828804682152665,2.295400048166467,0.13934610114553578,1.9068411349909553e-07,0.9999998093158865,0.05103759805199654,0.0227590767145283,0.003546874884270018,0.0003393422560496189,0.0005698886780127183,1.0,4.1493155119365353e-07,0.07798909095768489
633,-1.0,0,0,0,1.0,7.009031562689478e-05,0.0948081175907249,0.8198797066709467,0.08531217573832837,1.0,-1.2308221992813921,1.9429402226230916,0.9999999941068766,-0.405274064148985,1.1479531500206746,-0.010136630804096417,-0.6789114969537845,-1.3581967134167834,-0.6200516490067777,-1.11557776504219,0.6789114969537845,0.9999999934520851,0.05885984794700683,0.1393750628820778,2.2966776590080253,0.03383721319552071,6.547914876975369e-09,0.9999999934520851,0.013281279623113767,0.19067742968625528,0.24554613167314102,-0.002128753800757698,-0.002787178224600327,1.0,4.130356306886185e-07,0.0777414343072093
634,1.0,1,1,1,1.0,0.997902548814447,0.1131785296797444,0.7858643631070054,0.10095710721325017,0.9999999999999999,0.7932478656412415,1.9429402226916197,0.9999998455458681,-0.40374451570704184,1.1492267198380604,-0.012147179839140971,0.9567616074189683,0.7956751271140098,0.5910457252301845,1.1102097078122173,0.9567616074189683,0.9999998283842979,0.3657158821887838,0.3601352217861897,2.297952952662617,0.24586448672805225,1.7161570209367483e-07,0.9999998283842979,0.10046480939241856,0.023546319514296612,0.2695312408104372,0.0009230218785374634,-0.002028797177016224,1.0,3.734383960707355e-07,0.07954313391503594
635,1.0,1,1,1,1.0,0.9950273041375929,0.1264729280361481,0.780340624939751,0.0931864470241008,0.9999999999999999,0.6818027642010923,1.9429402228172983,0.9999998609912812,-0.4026176474192329,1.1504983793526748,-0.011438106400876408,1.1040860157111256,0.5947064091049067,0.8380210271730444,0.944453513693043,1.1040860157111256,0.9999998455458681,0.26606498853808125,0.4795242968618587,2.2992265422158082,0.1740983121375159,1.5445413192871627e-07,0.9999998455458681,0.06898541620868343,0.025482535700553165,0.011327874186829682,0.0005220345660975631,0.0006918905042622449,1.0,3.747032877865486e-07,0.08054518768859427
636,1.0,1,1,1,1.0,0.9996217900650274,0.11139460550656041,0.7935361459773422,0.09506924851609734,1.0,1.0138864231355154,1.9429402228300914,0.9999998748921531,-0.4023368889082196,1.1517681314096353,-0.01390051422843134,0.9246195964749756,1.0696377526100869,0.6531298933530811,1.1203232395422185,0.9246195964749756,0.9999998609912812,0.27148970312189447,0.33707802976074763,2.300498219492648,0.17860468578444968,1.390087187580491e-07,0.9999998609912812,0.011328795886794224,0.038299915909790795,0.2182696227234031,-0.00032365344027595884,-0.0024832899220393065,1.0,3.7584169033211267e-07,0.07984460768848238
637,-1.0,0,0,0,1.0,0.00037464709779891727,0.13072715039029334,0.7672753162505332,0.10199753335917354,1.0000000000000002,-1.0151047414662526,1.9429402228306292,0.9999999946961889,-0.4021364471329643,1.1530359791966638,-0.014550131903375913,-1.1679645676981165,-1.0252891810420663,-0.742576596193081,-0.981502184625253,1.1679645676981165,0.9999999941068766,0.4253879715050355,0.5320347652502736,2.3017681246325434,0.28387106582509347,5.893123433686753e-09,0.9999999941068766,0.0011291318262526134,0.034768220301211315,0.05708543680765961,-0.00040366906169950445,-0.000671475659776884,1.0,3.372329590067835e-07,0.07965990239771921
638,1.0,1,1,1,1.0,0.999282266474613,0.11040434510540607,0.7856764318696191,0.10391922302497472,0.9999999999999999,0.9314097927568786,1.9429402228507016,0.9999998874029379,-0.4015442325277135,1.1543019248918522,-0.01825127569602095,0.9284709124734216,0.9878874406614437,0.5075354560287948,1.0859886636777154,0.9284709124734216,0.9999998748921531,0.4209354564446268,0.340640282845773,2.30303583532264,0.28010468760786283,1.2510784686003973e-07,0.9999998748921531,0.023894627335160717,0.024811841944457798,0.3346081134393253,-1.1006575311564973e-05,-0.0037285618332499747,1.0,3.3825752129734707e-07,0.07463881913988747
639,1.0,1,1,1,1.0,0.9999635289193357,0.10008189478898925,0.8007577263856086,0.099160378825402,0.9999999999999998,1.314882765055884,1.9429402228519974,0.999999898662644,-0.40103038492195275,1.1555659717010176,-0.017464146632102037,0.782845486596532,1.4059143171771222,1.1167500026351198,1.0558029915384353,0.782845486596532,0.9999998874029379,0.33390451603858784,0.22473215674951214,2.3043017954052307,0.2154818855309905,1.125970621185246e-07,0.9999998874029379,0.06712232904585258,0.07450579950410917,0.003714538161619389,-8.860164549907906e-05,0.0007608934906107983,1.0,3.0565552812555906e-07,0.07589321392392269
640,-1.0,0,0,0,1.0,0.00010135691708663617,0.15037725397314844,0.7375100585345269,0.11211268749232471,1.0,-1.1833561536884623,1.9429402228521502,0.99999999522657,-0.4026284431481947,1.1568281227291746,-0.016256149252117696,-1.3955797336367026,-1.2032134277914732,-0.7680727490318513,-0.8569625629357025,1.3955797336367026,0.9999999946961889,0.6275069846048513,0.7154334019874093,2.3055659656016347,0.42179074259129384,5.303811057011387e-09,0.9999999946961889,0.10653277608448002,0.2901084565739503,0.007901399015861298,-0.0022029081658736433,0.0011835765248234245,1.0,2.7439306337306847e-07,0.07179596855604037
641,-1.0,0,0,0,1.0,7.330308455182066e-05,0.12108767709514436,0.7724088232039665,0.10650349970088906,0.9999999999999999,-1.2250550031090819,1.942940222852253,0.999999995703913,-0.40124324180972437,1.1580883805322169,-0.016741107110640596,-1.0705718426085995,-1.3378906524341383,-0.582360216106407,-0.9367784682785294,1.0705718426085995,0.99999999522657,0.4882116265021925,0.453829030938685,2.3068281172397302,0.32549198929941703,4.773429984616939e-09,0.99999999522657,0.08310336053391074,0.01790066701462626,0.12561229747274216,0.0007824323222314138,-0.0005101072432659771,1.0,2.731586967907873e-07,0.07326753171539113
642,1.0,1,1,1,1.0,0.9999633109242336,0.12440284823764572,0.776973003729427,0.09862414803292731,1.0,1.3141159337257575,1.9429402228534256,0.9999999087963797,-0.3991063558643396,1.1593467476882702,-0.015182034244813104,1.0968137201486066,1.4237726818831569,0.7243281397841247,0.9106896671928449,1.0968137201486066,0.999999898662644,0.37248558036448187,0.47620773430916097,2.3080882639942573,0.24399879914449674,1.0133735595108107e-07,0.999999898662644,0.16275275252868462,0.03464216308867916,0.03473061889811119,0.0015373270732800656,0.0015362656035668814,1.0,2.7398859224536666e-07,0.07586665604291971
643,-1.0,0,0,0,1.0,0.0002753789225531833,0.11123642229984479,0.8033597228421046,0.0854038548580508,1.0,-1.0547271340717082,1.9429402228537251,0.9999999961335216,-0.3980261139124635,1.1606032275551728,-0.014639908318604756,-0.9141354727240268,-1.1017630585255713,-0.7953962893904922,-0.8414919710696127,0.9141354727240268,0.999999995703913,0.11873918333353461,0.33220202231488194,2.30934674274777,0.06793539408866112,4.2960870416663965e-09,0.999999995703913,0.04546923474053021,0.005277078332614869,0.0021248118694628037,0.00048230587689498407,0.0005201330744528089,1.0,2.45842827109044e-07,0.07482203642910547
644,-1.0,0,0,0,1.0,3.767923030028179e-05,0.09686698035340367,0.8148642711620855,0.08826874848451095,1.0000000000000002,-1.3106893017066272,1.9429402228537709,0.9999999965201695,-0.3988487568624553,1.1618578227034184,-0.014909580556353021,-0.7236830961235701,-1.4281777948021634,-0.8702655120852347,-1.1181089567441607,0.7236830961235701,0.9999999961335216,0.14658241596166466,0.18092036298639252,2.3106032231087226,0.0879677828545605,3.866478359704217e-09,0.9999999961335216,0.03708718926586262,0.15557175952629357,0.061426373060402086,-0.0014218148431251712,-0.00029207020553447357,1.0,2.44842990178018e-07,0.07552851246060653
645,-1.0,0,0,0,1.0,4.318076711540839e-05,0.11309534092538419,0.8041350517721113,0.0827696073025044,0.9999999999999999,-1.293152520545465,1.9429402228538175,0.9999999968681526,-0.39681967029415927,1.1631105359599843,-0.013505353431955448,-0.9364631670378031,-1.3722298783930291,-1.0122647410205616,-0.9474162859338553,0.9364631670378031,0.9999999965201695,0.07580157398275855,0.35032177676778725,2.311857818701613,0.03815152123157796,3.479830534836026e-09,0.9999999965201695,0.11953354392341405,0.00011997081355105612,0.004205322127132568,0.0014329628773183558,0.001383938661555378,1.0,2.195040685992744e-07,0.07643589107871353
646,-1.0,0,0,0,1.0,0.00011266442919372752,0.1065029431701323,0.8081735415030852,0.08532351532678262,1.0,-1.1697457328929761,1.9429402228539165,0.9999999971813373,-0.39737734228617544,1.164361370147606,-0.01561936812267227,-0.8541575103413819,-1.2564608893724785,-0.7423158450973122,-1.1643962426349062,0.8541575103413819,0.9999999968681526,0.11184166524406969,0.28650633797894626,2.3131105323583596,0.06478381223889332,3.1318474480457326e-09,0.9999999968681526,2.8617046021185476e-05,0.09624807101509303,0.17815186198549335,-0.001154633447628862,-0.0021374789392736657,1.0,2.1859725569894904e-07,0.075327879609561
647,1.0,1,1,1,1.0,0.9997225366789348,0.13176434744868198,0.7783722926832621,0.08986335986805581,1.0,1.0537565967939366,1.9429402228603163,0.9999999179167417,-0.3971317428806178,1.1656103278468584,-0.015582878839115208,1.1694359413271926,1.049032711867772,0.9250559537026226,0.9851716903634096,1.1694359413271926,0.9999999087963797,0.24437998762457003,0.5381714107755786,2.3143612652634427,0.15544662321452674,9.120362032266627e-08,0.9999999087963797,0.004703889390084152,0.03395331418324403,0.0036139017942690846,-0.00035099309751791856,1.3079851149780806e-05,1.0,1.975536617360163e-07,0.07261151981682203
648,-1.0,0,0,0,1.0,4.005552728114881e-05,0.15358466605016521,0.7315836394945088,0.11483169445532596,0.9999999999999999,-1.3028197817146538,1.9429402228603516,0.9999999974632036,-0.3978415428414592,1.1668574123474906,-0.01483131932244027,-1.4397281239804054,-1.3600968074107873,-0.7548007244059828,-0.9733621268070846,1.4397281239804054,0.9999999971813373,0.6849273995744226,0.7546507563037066,2.3156103246053963,0.4638663008629806,2.8186627476500803e-09,0.9999999971813373,0.10854234637719501,0.2174972433194659,0.04776908661953634,-0.0013074587633072508,0.000729279117091904,1.0,1.9673753012705575e-07,0.0744697434897846
649,-1.0,0,0,0,1.0,0.00020782053225515193,0.12451704722838422,0.7735348753175404,0.10194807745407547,1.0,-1.0909532540578775,1.9429402228604897,0.9999999977168832,-0.3972236884555104,1.1681026262221377,-0.017442261474312902,-1.1102135345740507,-1.1427736736304634,-0.6742398043041578,-1.1462814076115726,1.1102135345740507,0.9999999974632036,0.43597373026989295,0.49032928481778143,2.316857409430175,0.2903502918664848,2.5367964395783815e-09,0.9999999974632036,0.003061204575661268,0.0013008914654507994,0.2228232752530348,2.112375732252562e-05,-0.0026371448481284825,1.0,1.9600301167876922e-07,0.06871648066615893
650,1.0,1,1,1,1.0,0.9999181999866991,0.11718211494751811,0.8028741628324407,0.07994372222004109,0.9999999999999999,1.21094195766597,1.942940222862441,0.9999999261250675,-0.3954129669978622,1.169345972061609,-0.016106677084113494,0.9885718625971608,1.2696175599836952,0.947615126444046,0.8717753045347332,0.9885718625971608,0.9999999179167417,0.04095673615311479,0.3936338016222182,2.3181025318263906,0.01122745383286745,8.208325830150187e-08,0.9999999179167417,0.11503401859624465,0.013641435975230026,0.005751678587236285,0.0012167109914521755,0.0013113880801081004,1.0,1.9693794790498486e-07,0.07071768253493317
651,-1.0,0,0,0,1.0,4.3000286010136745e-05,0.13841916657717232,0.7627816867015286,0.09879914672129915,1.0,-1.2936914722563224,1.9429402228624715,0.9999999979451949,-0.39464526275993644,1.1705874530973628,-0.015990144240788855,-1.260091989268878,-1.3580913465665823,-0.8435637758840914,-1.0600641656859997,1.260091989268878,0.9999999977168832,0.4165282133847866,0.6126606244172402,2.3193459694360246,0.2754630722852371,2.2831168067227736e-09,0.9999999977168832,0.05458171837530355,0.04001113020730308,0.046872418784378256,0.00017484705801600566,9.251159509110357e-05,1.0,1.9634755419550842e-07,0.06495232901961774
652,1.0,1,1,1,1.0,0.9997821400343535,0.1114117161450428,0.7860109195453391,0.10257736430961828,1.0,1.0848815725367433,1.942940222866662,0.9999999335125608,-0.3935662119170423,1.1718270717187809,-0.01679613422591885,0.9518680497983288,1.1770660559910933,0.5229764567550068,0.8655662029656636,0.9518680497983288,0.9999999261250675,0.42889159304332203,0.3668491770787267,2.32058736814119,0.2842339708895365,7.387493250465837e-08,0.9999999261250675,0.04809923133009931,0.007448008766728819,0.1173677342086822,0.0004878146707604459,-0.0008312220345429946,1.0,1.7724415311226593e-07,0.06263177376493517
653,1.0,1,1,1,1.0,0.9999976270376288,0.14279030886895927,0.7538959276681035,0.10331376346293712,0.9999999999999999,1.6664651995386375,1.942940222866725,0.9999999401613047,-0.3881953696631529,1.1730648309319582,-0.01031037890526888,1.3143950727481573,1.850139012237073,0.8127673541753837,0.9238201907362928,1.3143950727481573,0.9999999335125608,0.5016277185727736,0.6579498462814837,2.321826995258226,0.33434326877502263,6.648743922088585e-08,0.9999999335125608,0.5515216090990346,0.1525487384585818,0.012332732508223998,0.0047876744476854334,0.0064702665190897275,1.0,1.7800145145629999e-07,0.07351679105737526
654,-1.0,0,0,0,1.0,0.00012462160292796485,0.10801531741749153,0.8086452692504327,0.08333941333207587,1.0,-1.1567653823353048,1.942940222866796,0.9999999981506754,-0.3875907570331851,1.1743007336800246,-0.010073954524561043,-0.8727161285907526,-1.2150100803099624,-0.959768205197882,-1.011461819263864,0.8727161285907526,0.9999999979451949,0.08705207660712933,0.30997753320944926,2.323064828568932,0.05062607471972165,2.0548051038460358e-09,0.9999999979451949,0.021113125441256164,0.019250366680358705,0.0026722297352026973,2.2353105130769505e-05,0.00022129074847264158,1.0,1.7752734216225363e-07,0.07291125069111656
655,-1.0,0,0,0,1.0,0.0002648714655577191,0.15220519946414948,0.7602084487191152,0.08758635181673532,1.0,-1.0597342215931334,1.9429402228669206,0.9999999983356078,-0.3887979252755044,1.1755347825745255,-0.010247836058170486,-1.3794105314713723,-0.987440383200036,-1.1316859594731694,-0.9861016771119859,1.3794105314713723,0.9999999981506754,0.24772457199820286,0.7159376681439127,2.3243007315533015,0.16333324587418097,1.849324582359202e-09,0.9999999981506754,0.005421751606768154,0.154691854917493,0.0211947832706208,-0.0017912412397286979,-0.00018927637996623176,1.0,1.7710064379672374e-07,0.07265110609902686
656,1.0,1,1,1,1.0,0.9999560716072434,0.1502350800523466,0.7306269239723837,0.11913799597526974,1.0,1.2909436996150438,1.942940222867735,0.9999999461451742,-0.3889247298463037,1.1767669802393763,-0.012251574443456752,1.4157886764461876,1.3665508341362451,0.6698429113382969,1.116049184024149,1.4157886764461876,0.9999999401613047,0.7459457651078907,0.7438330158814458,2.3255347137600255,0.511914199517353,5.983869533210395e-08,0.9999999401613047,0.03058809158377373,0.08984376331742125,0.1991000377842011,-0.0007110680608037703,-0.0020221433544051286,1.0,1.7788010133079625e-07,0.07318799454772945
